R0,amplitude,gamma,mu,sigma,rho,psi,S_0,E_0,R_0,I_0
25.010871672174247,0.26565238107221434,73.05,0.018732336605794077,45.66,0.320210409953225,1.3888622052955262,0.0528564453125,0.00000764,0.7859619140625,0.0000828
24.36108445791004,0.25425667743309205,73.05,0.0008410648743714615,45.66,0.4275877485433039,0.9330412729296854,0.0652587890625,0.0000749,0.7762939453125,0.0000962
26.50649872462331,0.28979576197718915,73.05,0.03905158344433137,45.66,0.4721137270511597,1.033916784095492,0.044287109375,0.0000238,0.034716796875,0.00000659
26.9967850457134,0.2874906770181599,73.05,0.04779113861515333,45.66,0.4993447474530967,0.9197250083255846,0.0406494140625,0.000023,0.8009033203125,0.0000231
35.49953283656871,0.520049391271105,73.05,0.000009109801308410456,45.66,0.5423419830813978,0.9175053068875213,0.017724609375,0.0000597,0.498779296875,0.00000503
30.28440368836916,0.3182680966181312,73.05,0.09143819160301969,45.66,0.557917899865962,0.9235000133859628,0.027294921875,0.0000896,0.816943359375,0.00000913
31.36352601467787,0.3256676261740892,73.05,0.10763946211306141,45.66,0.5811017391349262,0.9056359075655963,0.0796142578125,0.0000133,0.1900634765625,0.0000361
43.3944163705872,0.43346500821811895,73.05,0.26896865194849334,45.66,0.6868056462075791,1.015776963351737,0.094580078125,0.0000256,0.680712890625,0.0000704
43.29548110061846,0.44001385660552605,73.05,0.26863618625541924,45.66,0.7006303464015273,1.0975937213074696,0.083056640625,0.0000524,0.837158203125,0.00000532
37.91773118119106,0.39173524371406626,73.05,0.1962388439113827,45.66,0.7163609247559836,0.9153740444391497,0.028369140625,0.0000883,0.598095703125,0.0000319
43.559509941749596,0.44580735397385546,73.05,0.27138026291965384,45.66,0.8001543139834397,0.9953197946311992,0.0835205078125,0.0000531,0.6049072265625,0.00000564
42.96413907529465,0.44057729234002274,73.05,0.2636739280722209,45.66,0.8341809570332066,0.909609333896729,0.0020751953125,0.0000865,0.0054931640625,0.0000867
50.15364688829852,0.4905529165376037,73.05,0.358130050148466,45.66,0.9419298515562676,0.9724504465523738,0.0608642578125,0.0000196,0.8088134765625,0.0000674
49.48245978802986,0.4982582838771454,73.05,0.34944618591187115,45.66,0.9745399939679092,0.9312797662194194,0.0177978515625,0.0000923,0.7007080078125,0.0000264
52.30683840144327,0.5219406773197673,73.05,0.3866280861695294,45.66,0.999430614696264,0.9863206374684309,0.0343017578125,0.0000274,0.4010009765625,1.71e-7
25.010871672174247,0.26565238107221434,73.05,0.018732336605794077,45.66,0.3170400098546782,1.3888622052955262,0.0528564453125,0.00000764,0.7859619140625,0.0000828
24.36108445791004,0.25425667743309205,73.05,0.0008410648743714615,45.66,0.4233542064785187,0.9330412729296854,0.0652587890625,0.0000749,0.7762939453125,0.0000962
26.50649872462331,0.28979576197718915,73.05,0.03905158344433137,45.66,0.4674393337140195,1.033916784095492,0.044287109375,0.0000238,0.034716796875,0.00000659
26.9967850457134,0.2874906770181599,73.05,0.04779113861515333,45.66,0.494400740052571,0.9197250083255846,0.0406494140625,0.000023,0.8009033203125,0.0000231
